,year,artist,track,artistTrack,time,timeInSeconds,genre,enterDate,peakedDate,weeksToPeak,week,rank,peakRank,lifeSpan,weeksAtPeak,weeksAfterPeak
14260,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,49.0,,53.0,13.0,1.0,6.0
14261,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,50.0,,53.0,13.0,1.0,6.0
14262,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,51.0,,53.0,13.0,1.0,6.0
14263,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,52.0,,53.0,13.0,1.0,6.0
14264,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,53.0,,53.0,13.0,1.0,6.0
14265,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,54.0,,53.0,13.0,1.0,6.0
14266,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,55.0,,53.0,13.0,1.0,6.0
14267,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,56.0,,53.0,13.0,1.0,6.0
14268,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,57.0,,53.0,13.0,1.0,6.0
14269,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,58.0,,53.0,13.0,1.0,6.0
14270,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,59.0,,53.0,13.0,1.0,6.0
14271,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,60.0,,53.0,13.0,1.0,6.0
14272,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,61.0,,53.0,13.0,1.0,6.0
14273,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,62.0,,53.0,13.0,1.0,6.0
14274,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,63.0,,53.0,13.0,1.0,6.0
14275,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,64.0,,53.0,13.0,1.0,6.0
14276,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,65.0,,53.0,13.0,1.0,6.0
14277,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,66.0,,53.0,13.0,1.0,6.0
14278,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,67.0,,53.0,13.0,1.0,6.0
14279,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,68.0,,53.0,13.0,1.0,6.0
14280,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,69.0,,53.0,13.0,1.0,6.0
14281,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,70.0,,53.0,13.0,1.0,6.0
14282,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,71.0,,53.0,13.0,1.0,6.0
14283,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,72.0,,53.0,13.0,1.0,6.0
14284,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,73.0,,53.0,13.0,1.0,6.0
14285,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,74.0,,53.0,13.0,1.0,6.0
14286,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,75.0,,53.0,13.0,1.0,6.0
14287,2000,"Messina, Jo Dee",Because You Love Me,"Messina, Jo Dee - 'Because You Love Me'",3:50,230.0,Country,2000-01-29,2000-03-11,6.0,76.0,,53.0,13.0,1.0,6.0
14288,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,1.0,82.0,54.0,15.0,1.0,4.0
14289,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,2.0,78.0,54.0,15.0,1.0,4.0
14290,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,3.0,75.0,54.0,15.0,1.0,4.0
14291,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,4.0,69.0,54.0,15.0,1.0,4.0
14292,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,5.0,66.0,54.0,15.0,1.0,4.0
14293,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,6.0,62.0,54.0,15.0,1.0,4.0
14294,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,7.0,59.0,54.0,15.0,1.0,4.0
14295,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,8.0,58.0,54.0,15.0,1.0,4.0
14296,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,9.0,55.0,54.0,15.0,1.0,4.0
14297,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,10.0,55.0,54.0,15.0,1.0,4.0
14298,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,11.0,54.0,54.0,15.0,1.0,4.0
14299,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,12.0,62.0,54.0,15.0,1.0,4.0
14300,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,13.0,81.0,54.0,15.0,1.0,4.0
14301,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,14.0,95.0,54.0,15.0,1.0,4.0
14302,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,15.0,93.0,54.0,15.0,1.0,4.0
14303,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,16.0,,54.0,15.0,1.0,4.0
14304,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,17.0,,54.0,15.0,1.0,4.0
14305,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,18.0,,54.0,15.0,1.0,4.0
14306,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,19.0,,54.0,15.0,1.0,4.0
14307,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,20.0,,54.0,15.0,1.0,4.0
14308,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,21.0,,54.0,15.0,1.0,4.0
14309,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,22.0,,54.0,15.0,1.0,4.0
14310,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,23.0,,54.0,15.0,1.0,4.0
14311,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,24.0,,54.0,15.0,1.0,4.0
14312,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,25.0,,54.0,15.0,1.0,4.0
14313,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,26.0,,54.0,15.0,1.0,4.0
14314,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,27.0,,54.0,15.0,1.0,4.0
14315,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,28.0,,54.0,15.0,1.0,4.0
14316,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,29.0,,54.0,15.0,1.0,4.0
14317,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,30.0,,54.0,15.0,1.0,4.0
14318,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,31.0,,54.0,15.0,1.0,4.0
14319,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,32.0,,54.0,15.0,1.0,4.0
14320,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,33.0,,54.0,15.0,1.0,4.0
14321,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,34.0,,54.0,15.0,1.0,4.0
14322,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,35.0,,54.0,15.0,1.0,4.0
14323,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,36.0,,54.0,15.0,1.0,4.0
14324,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,37.0,,54.0,15.0,1.0,4.0
14325,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,38.0,,54.0,15.0,1.0,4.0
14326,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,39.0,,54.0,15.0,1.0,4.0
14327,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,40.0,,54.0,15.0,1.0,4.0
14328,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,41.0,,54.0,15.0,1.0,4.0
14329,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,42.0,,54.0,15.0,1.0,4.0
14330,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,43.0,,54.0,15.0,1.0,4.0
14331,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,44.0,,54.0,15.0,1.0,4.0
14332,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,45.0,,54.0,15.0,1.0,4.0
14333,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,46.0,,54.0,15.0,1.0,4.0
14334,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,47.0,,54.0,15.0,1.0,4.0
14335,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,48.0,,54.0,15.0,1.0,4.0
14336,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,49.0,,54.0,15.0,1.0,4.0
14337,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,50.0,,54.0,15.0,1.0,4.0
14338,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,51.0,,54.0,15.0,1.0,4.0
14339,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,52.0,,54.0,15.0,1.0,4.0
14340,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,53.0,,54.0,15.0,1.0,4.0
14341,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,54.0,,54.0,15.0,1.0,4.0
14342,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,55.0,,54.0,15.0,1.0,4.0
14343,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,56.0,,54.0,15.0,1.0,4.0
14344,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,57.0,,54.0,15.0,1.0,4.0
14345,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,58.0,,54.0,15.0,1.0,4.0
14346,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,59.0,,54.0,15.0,1.0,4.0
14347,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,60.0,,54.0,15.0,1.0,4.0
14348,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,61.0,,54.0,15.0,1.0,4.0
14349,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,62.0,,54.0,15.0,1.0,4.0
14350,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,63.0,,54.0,15.0,1.0,4.0
14351,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,64.0,,54.0,15.0,1.0,4.0
14352,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,65.0,,54.0,15.0,1.0,4.0
14353,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,66.0,,54.0,15.0,1.0,4.0
14354,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,67.0,,54.0,15.0,1.0,4.0
14355,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,68.0,,54.0,15.0,1.0,4.0
14356,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,69.0,,54.0,15.0,1.0,4.0
14357,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,70.0,,54.0,15.0,1.0,4.0
14358,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,71.0,,54.0,15.0,1.0,4.0
14359,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,72.0,,54.0,15.0,1.0,4.0
14360,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,73.0,,54.0,15.0,1.0,4.0
14361,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,74.0,,54.0,15.0,1.0,4.0
14362,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,75.0,,54.0,15.0,1.0,4.0
14363,2000,"Keith, Toby",Country Comes To Town,"Keith, Toby - 'Country Comes To Town'",3:39,219.0,Country,2000-08-05,2000-10-14,10.0,76.0,,54.0,15.0,1.0,4.0
14364,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,1.0,72.0,54.0,15.0,1.0,8.0
14365,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,2.0,72.0,54.0,15.0,1.0,8.0
14366,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,3.0,63.0,54.0,15.0,1.0,8.0
14367,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,4.0,56.0,54.0,15.0,1.0,8.0
14368,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,5.0,62.0,54.0,15.0,1.0,8.0
14369,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,6.0,63.0,54.0,15.0,1.0,8.0
14370,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,7.0,54.0,54.0,15.0,1.0,8.0
14371,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,8.0,60.0,54.0,15.0,1.0,8.0
14372,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,9.0,69.0,54.0,15.0,1.0,8.0
14373,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,10.0,75.0,54.0,15.0,1.0,8.0
14374,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,11.0,84.0,54.0,15.0,1.0,8.0
14375,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,12.0,92.0,54.0,15.0,1.0,8.0
14376,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,13.0,85.0,54.0,15.0,1.0,8.0
14377,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,14.0,84.0,54.0,15.0,1.0,8.0
14378,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,15.0,95.0,54.0,15.0,1.0,8.0
14379,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,16.0,,54.0,15.0,1.0,8.0
14380,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,17.0,,54.0,15.0,1.0,8.0
14381,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,18.0,,54.0,15.0,1.0,8.0
14382,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,19.0,,54.0,15.0,1.0,8.0
14383,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,20.0,,54.0,15.0,1.0,8.0
14384,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,21.0,,54.0,15.0,1.0,8.0
14385,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,22.0,,54.0,15.0,1.0,8.0
14386,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,23.0,,54.0,15.0,1.0,8.0
14387,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,24.0,,54.0,15.0,1.0,8.0
14388,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,25.0,,54.0,15.0,1.0,8.0
14389,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,26.0,,54.0,15.0,1.0,8.0
14390,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,27.0,,54.0,15.0,1.0,8.0
14391,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,28.0,,54.0,15.0,1.0,8.0
14392,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,29.0,,54.0,15.0,1.0,8.0
14393,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,30.0,,54.0,15.0,1.0,8.0
14394,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,31.0,,54.0,15.0,1.0,8.0
14395,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,32.0,,54.0,15.0,1.0,8.0
14396,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,33.0,,54.0,15.0,1.0,8.0
14397,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,34.0,,54.0,15.0,1.0,8.0
14398,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,35.0,,54.0,15.0,1.0,8.0
14399,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,36.0,,54.0,15.0,1.0,8.0
14400,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,37.0,,54.0,15.0,1.0,8.0
14401,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,38.0,,54.0,15.0,1.0,8.0
14402,2000,Beenie Man,Girls Dem Sugar,Beenie Man - 'Girls Dem Sugar',4:17,257.0,Reggae,2000-10-21,2000-12-02,6.0,39.0,,54.0,15.0,1.0,8.0
